customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
315.0,Lisa,Odlin,Female,67.0,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12.0
316.0,Genni,Larway,Female,72.0,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10.0
317.0,Elicia,Dahler,Female,26.0,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14.0
318.0,Libbie,Castelin,Female,21.0,1969-05-19,Programmer III,Retail,Affluent Customer,N,Yes,18.0
320.0,Aldous,Cubin,Male,19.0,1997-02-09,Registered Nurse,Health,Mass Customer,N,No,4.0
322.0,De,Denington,Female,19.0,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,11.0
323.0,Celka,Goodrich,Female,54.0,1973-06-04,Senior Developer,Health,Mass Customer,N,Yes,7.0
324.0,Franz,Lyptrit,Male,97.0,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15.0
325.0,Anthia,Ghilardini,Female,98.0,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0
326.0,Guenna,Spensly,Female,74.0,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0
327.0,Cris,Richfield,Female,10.0,1968-07-24,Design Engineer,Health,Mass Customer,N,No,12.0
328.0,Bernice,Kings,Female,87.0,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,No,12.0
329.0,Garvy,Berthel,Male,25.0,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0
330.0,Port,Pancost,Male,78.0,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7.0
331.0,Ford,Groucock,Male,87.0,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0
332.0,Liza,Trouel,Female,23.0,1978-08-19,Registered Nurse,Health,High Net Worth,N,No,14.0
333.0,Debbi,Doohey,Female,25.0,1965-06-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0
334.0,Fredi,Iannuzzelli,Female,71.0,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3.0
337.0,Shaylah,Urquhart,Female,67.0,1979-10-08,Statistician IV,Argiculture,High Net Worth,N,Yes,12.0
339.0,Nanny,Casero,Female,56.0,1980-01-11,Human Resources Manager,Health,Mass Customer,N,No,12.0
341.0,Jeremiah,Wasling,Male,10.0,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,N,No,5.0
342.0,Winslow,Hammant,Male,40.0,1987-05-19,Programmer IV,Health,High Net Worth,N,No,2.0
343.0,Nicole,Johananoff,Female,76.0,1957-08-14,Recruiter,Property,Affluent Customer,N,No,13.0
345.0,Tish,Oleksiak,Female,74.0,1989-02-03,Senior Sales Associate,Health,High Net Worth,N,Yes,17.0
346.0,Timmie,Eisikowitz,Male,68.0,1981-03-15,Financial Analyst,Financial Services,Mass Customer,N,No,3.0
347.0,Berkly,Grishinov,Male,50.0,1965-06-06,Marketing Manager,Financial Services,Mass Customer,N,No,9.0
348.0,Gan,Devoy,Male,20.0,1980-11-01,Assistant Professor,Retail,Mass Customer,N,Yes,9.0
349.0,Vinnie,Usherwood,Female,35.0,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4.0
350.0,Carmela,Jesper,Female,47.0,1977-12-09,Clinical Specialist,Health,Mass Customer,N,Yes,9.0
351.0,Dev,Hafner,Male,69.0,1999-05-12,Pharmacist,Health,Mass Customer,N,Yes,2.0
352.0,Orrin,Finding,Male,12.0,1979-07-08,Sales Representative,Retail,Mass Customer,N,No,4.0
354.0,Mavra,Donavan,Female,87.0,1980-11-26,Legal Assistant,Property,Mass Customer,N,No,9.0
355.0,Stacy,Gullane,Female,97.0,1979-06-01,Database Administrator II,Retail,Mass Customer,N,Yes,3.0
356.0,Nichole,,Female,10.0,1975-03-30,Librarian,Entertainment,High Net Worth,N,No,5.0
359.0,Dulcine,Gauson,Female,2.0,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6.0
360.0,Atalanta,Starbucke,Female,64.0,1956-04-02,Staff Scientist,Property,Mass Customer,N,Yes,19.0
361.0,Stephana,Minero,Female,59.0,1999-03-27,Software Engineer IV,Health,Mass Customer,N,Yes,2.0
362.0,Jamima,Pirolini,Female,47.0,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0
363.0,Sabrina,Caddy,Female,82.0,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0
364.0,Leontyne,Simpkiss,Female,96.0,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,N,No,11.0
365.0,Romona,Capitano,Female,98.0,1976-06-27,VP Quality Control,Property,High Net Worth,N,No,15.0
366.0,Constance,Ucchino,Female,7.0,1954-01-08,Librarian,Entertainment,High Net Worth,N,No,19.0
367.0,Katrinka,Sturrock,Female,93.0,1985-02-17,Programmer II,Manufacturing,Mass Customer,N,Yes,12.0
369.0,Alic,Trenear,Male,19.0,1991-08-24,Actuary,Financial Services,Mass Customer,N,Yes,9.0
371.0,Pernell,Favelle,Male,7.0,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,N,No,7.0
372.0,Moina,Thumim,Female,19.0,1987-08-13,Graphic Designer,Property,Affluent Customer,N,Yes,4.0
373.0,Eva,Colenutt,Female,95.0,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1.0
374.0,Valdemar,MacCoughen,Male,81.0,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0
375.0,Salvidor,Renzo,Male,13.0,1976-08-23,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7.0
376.0,Marena,Brunotti,Female,60.0,1966-10-24,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0
377.0,Levy,Bonavia,Male,65.0,1999-05-19,Staff Scientist,Argiculture,Mass Customer,N,No,1.0
378.0,Raquela,Yuille,Female,98.0,1974-05-04,Senior Developer,Retail,Mass Customer,N,No,17.0
380.0,Teriann,Birdsey,Female,66.0,1956-05-15,Structural Engineer,Property,Mass Customer,N,No,17.0
382.0,Issiah,Fardell,Male,68.0,1985-08-14,Research Nurse,Health,Mass Customer,N,Yes,7.0
385.0,Kendall,Humes,Male,69.0,1966-12-07,Project Manager,Health,High Net Worth,N,No,9.0
386.0,Ethelyn,Pincott,Female,63.0,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0
387.0,Spike,Thieme,Male,34.0,1977-02-19,Administrative Officer,Financial Services,Mass Customer,N,No,22.0
389.0,Dorene,Scrivner,Female,97.0,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17.0
390.0,Royall,Slimings,Male,83.0,1997-11-25,Programmer Analyst II,Health,Affluent Customer,N,No,3.0
392.0,Brandyn,Morrid,Male,38.0,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13.0
393.0,Cesaro,Isbell,Male,35.0,1955-02-08,Associate Professor,Manufacturing,Mass Customer,N,Yes,9.0
394.0,Roanne,Cowthard,Female,70.0,1977-06-06,Legal Assistant,Health,High Net Worth,N,Yes,16.0
395.0,Penn,Burkinshaw,Male,28.0,1976-11-27,Data Coordiator,Retail,High Net Worth,N,Yes,9.0
396.0,Peria,Iscowitz,Female,98.0,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16.0
397.0,Nerissa,Foote,Female,86.0,1981-09-02,Paralegal,Financial Services,Affluent Customer,N,Yes,5.0
399.0,Nickie,Neissen,Male,26.0,1976-07-18,Engineer III,Manufacturing,Affluent Customer,N,Yes,16.0
400.0,Sibeal,Fellow,Female,86.0,1962-05-19,Financial Analyst,Financial Services,Mass Customer,N,No,5.0
401.0,Halette,Helling,Female,56.0,1986-12-11,Assistant Professor,Retail,Mass Customer,N,No,15.0
402.0,Berne,Donegan,Male,9.0,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,N,No,22.0
404.0,Sinclair,Sustins,Male,92.0,1995-12-17,Geologist I,Financial Services,Affluent Customer,N,Yes,4.0
406.0,Rhona,Spilsburie,Female,58.0,1987-06-16,Financial Analyst,Financial Services,High Net Worth,N,No,12.0
408.0,Kurtis,Baistow,Male,79.0,1991-08-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11.0
409.0,Tatiania,O'Kane,Female,84.0,1978-01-23,Executive Secretary,Health,Mass Customer,N,Yes,13.0
411.0,Cathyleen,Bern,Female,84.0,1977-03-31,Director of Sales,Financial Services,High Net Worth,N,No,12.0
414.0,Thorin,Grimoldby,Male,12.0,1976-07-16,Social Worker,Health,High Net Worth,N,No,10.0
415.0,Conchita,Jeans,Female,20.0,1955-05-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18.0
417.0,Fernandina,Brambley,Female,37.0,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,N,No,15.0
419.0,Chrissie,Bernardini,Female,34.0,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,N,No,17.0
420.0,Clem,Leek,Male,93.0,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,N,No,7.0
421.0,Tish,Netti,Female,26.0,1999-03-19,Sales Representative,Retail,Mass Customer,N,Yes,2.0
424.0,Dennie,Eunson,Male,77.0,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0
425.0,Michaeline,Bordman,Female,60.0,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0
426.0,Emlyn,Anstice,Female,10.0,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0
427.0,Giusto,Torbett,Male,77.0,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0
428.0,Freida,Everil,Female,49.49738219895288,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0
429.0,Berny,Bold,Female,7.0,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0
430.0,Janice,Himsworth,Female,46.0,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0
431.0,Gale,Done,Male,8.0,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,18.0
432.0,Amby,Pentin,Male,83.0,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
433.0,Reinhard,Jubert,Male,94.0,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0
435.0,Jerome,Muggeridge,Male,5.0,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0
436.0,Erwin,Pendre,Male,75.0,1957-12-24,Internal Auditor,IT,Mass Customer,N,No,18.0
437.0,Sayres,Duthie,Male,24.0,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0
438.0,Ebenezer,Bottelstone,Male,25.0,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0
440.0,Sheena,O'Duggan,Female,46.0,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10.0
441.0,Felicle,Beneze,Female,74.0,1974-03-08,Analyst Programmer,IT,Mass Customer,N,No,11.0
444.0,Britteny,Falconer-Taylor,Female,32.0,1967-02-24,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8.0
445.0,Timothy,Wenham,Male,91.0,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,No,5.0
446.0,Marilee,Oosthout de Vree,Female,73.0,1978-07-02,Tax Accountant,IT,Affluent Customer,N,Yes,4.0
447.0,Brittany,Peasey,Female,98.0,2001-11-06,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1.0
448.0,Robin,Crack,Female,34.0,1995-04-26,Software Engineer III,IT,High Net Worth,N,No,3.0
449.0,Shana,Fortesquieu,Female,74.0,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,Yes,6.0
450.0,Myrlene,Rothwell,Female,5.0,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18.0
452.0,Natalee,Bamford,Female,22.0,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0
455.0,Mile,Dionisii,Male,97.0,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5.0
456.0,Randolph,Redihalgh,Male,47.0,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17.0
457.0,Querida,Danilchev,Female,70.0,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17.0
458.0,Osborn,Pentony,Male,57.0,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18.0
459.0,Bel,Cheeke,Female,88.0,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13.0
460.0,Illa,,Female,49.49738219895288,1986-01-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,16.0
461.0,Jsandye,Melendez,Female,19.0,1979-10-09,Social Worker,Health,Mass Customer,N,Yes,14.0
463.0,Allis,Blanche,Female,9.0,1962-03-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20.0
465.0,Alina,Wilsey,Female,54.0,1976-03-27,Developer III,Financial Services,Affluent Customer,N,Yes,14.0
467.0,Welbie,Rockliffe,Male,51.0,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,No,15.0
468.0,Valeria,Ladyman,Female,11.0,1974-01-19,Software Test Engineer I,Property,High Net Worth,N,Yes,8.0
469.0,Levi,Cartmell,Male,91.0,1996-05-03,Actuary,Financial Services,High Net Worth,N,Yes,3.0
470.0,Darbee,Klimowicz,Male,22.0,2001-12-19,Internal Auditor,Retail,Mass Customer,N,No,1.0
471.0,Libby,Wardesworth,Female,82.0,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14.0
472.0,Kippy,Jessel,Female,38.0,1990-11-16,Internal Auditor,Financial Services,Mass Customer,N,Yes,8.0
473.0,Benji,O'Shirine,Male,2.0,1977-03-13,Junior Executive,Health,Mass Customer,N,Yes,20.0
474.0,Consolata,Clacson,Female,86.0,1983-01-15,Geologist IV,Entertainment,Affluent Customer,N,No,18.0
475.0,Vernor,,Male,49.49738219895288,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1.0
477.0,Cheri,Hazeman,Female,32.0,1960-11-26,Media Manager II,Financial Services,High Net Worth,N,Yes,13.0
481.0,Marcella,Manzell,Female,68.0,1990-04-12,Programmer IV,Argiculture,Mass Customer,N,No,8.0
483.0,Bertrand,Penkethman,Male,35.0,1973-05-02,Sales Representative,Retail,Affluent Customer,N,No,9.0
484.0,Mason,Kohrsen,Male,64.0,1974-04-24,Programmer IV,Manufacturing,Mass Customer,N,No,22.0
485.0,Ulrika,Steagall,Female,23.0,1974-11-08,Statistician III,Manufacturing,High Net Worth,N,No,20.0
486.0,Prudi,Edon,Female,49.49738219895288,1955-12-30,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15.0
487.0,Elayne,Braiden,Female,70.0,1979-09-19,Food Chemist,Health,Mass Customer,N,No,10.0
488.0,Domini,Ghelerdini,Female,24.0,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,10.0
489.0,Tresa,Reeks,Female,18.0,1971-05-31,Senior Editor,Retail,Mass Customer,N,Yes,4.0
490.0,Lida,Boynton,Female,44.0,1992-06-15,Environmental Tech,Argiculture,Mass Customer,N,No,6.0
491.0,Andrea,Funcheon,Male,45.0,1976-02-20,Speech Pathologist,Property,Affluent Customer,N,Yes,19.0
492.0,Pail,Ashplant,Male,54.0,1976-04-28,Environmental Tech,Financial Services,Mass Customer,N,No,21.0
493.0,Tommie,Banbridge,Female,83.0,1960-09-13,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5.0
494.0,Gaby,,Male,33.0,1975-06-02,Design Engineer,Manufacturing,Mass Customer,N,No,9.0
495.0,Lucius,Prescott,Male,91.0,1959-02-21,VP Accounting,Financial Services,Mass Customer,N,Yes,6.0
496.0,Korry,Cosgrove,Female,25.0,1976-01-28,Engineer II,Financial Services,Affluent Customer,N,Yes,11.0
498.0,Emmalee,Sketcher,Female,58.0,1978-04-30,VP Sales,Manufacturing,High Net Worth,N,Yes,10.0
499.0,Dalli,Baggally,Male,39.0,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0
500.0,Lazar,Crathern,Male,19.0,1992-04-11,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0
502.0,Rica,Raveau,Female,39.0,1970-12-24,Teacher,Manufacturing,Mass Customer,N,No,18.0
503.0,Burr,Gerb,Male,87.0,1989-07-19,Dental Hygienist,Health,Affluent Customer,N,Yes,10.0
504.0,Vinny,Hegley,Male,93.0,1995-04-25,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7.0
506.0,Brett,Scrancher,Female,43.0,1985-02-14,Health Coach II,Retail,Mass Customer,N,No,21.0
508.0,Abagail,Tordiffe,Female,94.0,1971-01-18,Project Manager,Property,Mass Customer,N,Yes,11.0
509.0,Tobe,Vamplew,Male,64.0,1979-08-06,Developer II,Financial Services,Affluent Customer,N,Yes,21.0
511.0,Theo,Tolmie,Female,92.0,1982-12-02,Dental Hygienist,Health,High Net Worth,N,No,10.0
512.0,Sigfried,Semken,Male,76.0,1955-04-15,VP Accounting,Financial Services,Mass Customer,N,No,6.0
514.0,Trent,,Male,9.0,1996-06-20,Associate Professor,Financial Services,Mass Customer,N,Yes,4.0
515.0,Winna,Verny,Female,55.0,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0
516.0,Craggy,Loadsman,Male,23.0,1958-01-07,Environmental Tech,Financial Services,Mass Customer,N,No,20.0
517.0,Iona,Fidgeon,Female,73.0,1985-08-20,Chief Design Engineer,Property,Mass Customer,N,Yes,3.0
518.0,Bernhard,Senett,Male,60.0,1991-04-28,Database Administrator IV,Retail,Mass Customer,N,Yes,10.0
520.0,Jazmin,Neumann,Female,66.0,1964-08-09,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15.0
521.0,Peri,Hovie,Female,29.0,1978-12-19,Help Desk Operator,Health,High Net Worth,N,No,16.0
523.0,Elberta,Tixall,Female,44.0,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16.0
524.0,Florence,Held,Female,16.0,1962-09-09,Nurse,Retail,Mass Customer,N,No,11.0
525.0,Lennard,Donizeau,Male,64.0,1980-02-12,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0
527.0,Lorilyn,Topaz,Female,81.0,1990-10-19,VP Quality Control,Financial Services,Mass Customer,N,Yes,9.0
528.0,Gayel,Downs,Female,10.0,1979-06-06,Registered Nurse,Health,Mass Customer,N,No,4.0
529.0,Sandor,Tumber,Male,18.0,1989-07-21,Operator,Retail,Affluent Customer,N,Yes,10.0
530.0,Townie,Perez,Male,2.0,1974-09-24,Recruiter,Manufacturing,Mass Customer,N,No,15.0
531.0,Modesty,Fletcher,Female,94.0,1993-08-26,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0
532.0,Row,Mawditt,Female,25.0,1961-01-14,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19.0
533.0,Conny,Shearmer,Male,40.0,1981-12-14,Database Administrator III,Retail,Mass Customer,N,No,11.0
536.0,Jannelle,Leist,Female,64.0,1959-04-07,Recruiting Manager,Manufacturing,Affluent Customer,N,No,16.0
537.0,Raine,Sneezum,Female,16.0,1989-03-26,Structural Engineer,Entertainment,High Net Worth,N,No,7.0
538.0,Millicent,Wiffler,Female,33.0,1956-10-21,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0
540.0,Tresa,Dy,Female,80.0,2001-04-28,Chemical Engineer,Manufacturing,Mass Customer,N,No,1.0
542.0,Berri,McManamen,Female,78.0,1967-01-14,Accountant III,Manufacturing,Mass Customer,N,No,18.0
543.0,Mikey,Rizzetti,Male,9.0,1973-08-03,Account Coordinator,Retail,Affluent Customer,N,Yes,17.0
544.0,Giacomo,Johanning,Male,51.0,1990-10-12,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5.0
545.0,Alecia,Crosse,Female,43.0,1978-06-04,Project Manager,Health,Mass Customer,N,Yes,18.0
546.0,Jorie,Pigott,Female,80.0,1981-02-24,Information Systems Manager,Health,Mass Customer,N,Yes,12.0
547.0,Andee,Robjant,Female,22.0,1996-05-14,Sales Associate,Health,Mass Customer,N,No,5.0
549.0,Abrahan,Luckman,Male,84.0,1985-06-15,Human Resources Manager,Retail,Mass Customer,N,Yes,2.0
551.0,Florence,Muldoon,Female,8.0,1987-08-10,Structural Engineer,Financial Services,High Net Worth,N,No,9.0
552.0,Hilly,Kleinmann,Male,66.0,1978-09-09,Geological Engineer,Manufacturing,High Net Worth,N,Yes,20.0
553.0,Charlean,Fantone,Female,62.0,1979-05-12,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,7.0
554.0,Esmaria,Dobbison,Female,33.0,1955-05-06,Graphic Designer,Health,Mass Customer,N,Yes,7.0
555.0,Jarib,Senior,Male,99.0,1970-11-08,Junior Executive,Property,Mass Customer,N,No,4.0
559.0,Erma,Vyel,Female,39.0,1988-03-05,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16.0
560.0,Dorree,Sanja,Female,1.0,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0
563.0,Rube,Itzhayek,Male,25.0,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0
564.0,Nettie,Iddy,Female,7.0,1983-11-07,Operator,Retail,High Net Worth,N,No,7.0
565.0,Saleem,Meller,Male,30.0,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0
566.0,Datha,McPheat,Female,66.0,1978-12-09,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9.0
568.0,Quinn,Fulks,Male,32.0,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0
569.0,Jaime,Warkup,Male,30.0,1976-01-31,Analog Circuit Design manager,IT,Mass Customer,N,No,10.0
570.0,Xever,Baldetti,Male,14.0,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15.0
571.0,Ramonda,McKellar,Female,30.0,1958-02-15,Assistant Media Planner,Entertainment,Mass Customer,N,No,6.0
572.0,Clementius,Everington,Male,49.49738219895288,1967-05-01,Clinical Specialist,Health,High Net Worth,N,Yes,5.0
574.0,Gerard,Steketee,Male,95.0,1990-04-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20.0
575.0,Etan,Poyle,Male,64.0,1956-06-10,VP Accounting,Financial Services,High Net Worth,N,Yes,11.0
576.0,Bart,Eakle,Male,98.0,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0
579.0,Cathlene,Bellas,Female,89.0,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0
580.0,Johnathan,Audiss,Male,83.0,1975-12-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0
581.0,Brenna,Dacks,Female,32.0,1969-05-22,Computer Systems Analyst IV,Financial Services,Mass Customer,N,Yes,16.0
583.0,Tirrell,Haysham,Male,97.0,1986-04-14,Registered Nurse,Health,Mass Customer,N,No,4.0
584.0,Fiona,Clines,Female,10.0,1995-09-15,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19.0
585.0,Tiphany,Bonnier,Female,66.0,1978-04-20,Pharmacist,Health,Mass Customer,N,Yes,10.0
586.0,Jayme,Baunton,Female,63.0,1999-03-15,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4.0
587.0,Adolphus,Seers,Male,43.0,1966-05-27,Registered Nurse,Health,Mass Customer,N,Yes,19.0
588.0,Gunther,Jackman,Male,15.0,1963-10-05,Assistant Media Planner,Entertainment,Mass Customer,N,No,11.0
589.0,Duff,Anan,Male,76.0,1995-12-07,Compensation Analyst,Financial Services,Mass Customer,N,Yes,1.0
590.0,Ddene,Burleton,Female,85.0,1988-09-09,Assistant Professor,Health,Mass Customer,N,Yes,11.0
591.0,Sydney,Endacott,Male,16.0,1974-10-02,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,16.0
592.0,Edik,Connichie,Male,73.0,1992-09-24,VP Sales,Manufacturing,Mass Customer,N,No,2.0
595.0,Nikola,Jeanon,Male,72.0,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0
596.0,Sue,Chapelhow,Female,9.0,1968-10-20,Recruiter,Property,Affluent Customer,N,No,13.0
597.0,Cassandra,Aucoate,Female,6.0,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,No,6.0
